[    0.00s ->     4.82s] Credit spreads has been my go-to strategy that allowed me to compound my wealth while I was
[ 1897.75s ->  1904.96s] current stock price at Tesla. Even if I were to drop it further out of the money, you can see I still
[ 1904.96s ->  1910.46s] collect around $1.60, even though we're about 12 points away from the stock price. And one of the
[ 1910.46s ->  1914.90s] main reasons for that is what we would call implied volatility. The higher the implied volatility,
[ 1915.58s ->  1920.72s] the more credit you can collect from your credit spreads. So you can see IV here for Tesla is around
[ 1920.72s ->  1926.60s] 61%. And then for Microsoft, it's around 18%. So now that we understand generally how these
[ 1926.60s ->  1931.66s] variables affect credit spreads, let's try and open up a credit spread live. What we're going to do
[ 1931.66s ->  1936.42s] first is we're going to try and figure out a good stock to sell. And like we said, we need to find
[ 1936.42s ->  1943.72s] stuff with high volatility and high liquidity. So most brokerages have what we call screeners where we
[ 1943.72s ->  1949.50s] can put in these two main criterias and filter for stocks that fulfill what we're looking for. I already
[ 1949.50s ->  1954.06s] have this set up, but I'm really only filtering for two main things, option implied volatility and
[ 1954.06s ->  1958.44s] option volume. If you guys want to go in here and add your own filters, additional filters or change
[ 1958.44s ->  1962.42s] the one I have in here, this is where you would go and selecting that select the ones that you think
[ 1962.42s ->  1968.00s] are relevant. So let's just start off with option implied volatility. Usually speaking, we want to be
[ 1968.00s ->  1975.52s] aiming around 30 to 55%. Anything above 55, it's a little it's very volatile price, there's going to be a lot
[ 1975.52s ->  1980.40s] of price fluctuations. So especially if you're a beginner, that price fluctuation may be hard to
[ 1980.40s ->  1984.44s] handle. And so I would just recommend that you don't do anything that's too volatile because it
[ 1984.44s ->  1988.44s] could cause a lot of emotional distress. We'll talk more about the psychological part of trading later
[ 1988.44s ->  1993.52s] on. Anything below 30, kind of like what we saw with Microsoft, it may not be worth your time because
[ 1993.52s ->  1998.86s] you can be getting a lot more bang for your buck selling something else. So sweet spot 30 to 55%.
[ 1998.86s ->  2005.44s] One caveat here, IBKR actually does a really weird way of setting limits. So you have like 0.02 and 0.04,
[ 2005.44s ->  2011.20s] basically what that means is you're looking around 30% to at most 55% implied volatility here. Next thing
[ 2011.20s ->  2015.76s] we're going to focus on is option volume. Option volume basically just means how many options have
[ 2015.76s ->  2020.48s] changed hands within a certain amount of time. We want something that's relatively liquid, right? Highly
[ 2020.48s ->  2025.36s] traded because as you'll see later on this video, we have to think about the worst case scenario, which
[ 2025.36s ->  2031.60s] is being able to get in and out of a trade relatively quickly and unscathed when you have to take a loss.
[ 2031.60s ->  2037.92s] I'm going to try anything above 100k and above volume. So you can see this is what it screens out to.
[ 2037.92s ->  2044.00s] I'm filtering by a market cap right now. We see Nvidia, Amazon, Meta, Broadcom, Google, TSM, another Google,
[ 2044.00s ->  2050.48s] Oracle, Netflix, Alibaba, Palantir, UnitedHealthcare. You can see some obvious ones that are left out like
[ 2050.48s ->  2057.04s] Microsoft's not here. Apple was not here mainly because their option supply volatility is very, very low.
[ 2057.04s ->  2061.84s] So now that we found one here, we can try and trade a credit spread on any of these. So for
[ 2061.84s ->  2067.60s] simplicity sake, let's just do Nvidia. We'll click on it and we will go to the option chain like we
[ 2067.60s ->  2076.78s] did last time. So what do we do here? We want to trade for 30 days out. So we'll click on the 32 day
[ 2078.06s ->  2083.18s] expiry. And then what we're going to do here, we're going to be looking for again, 70 to 80%
[ 2083.18s ->  2090.81s] probability of profit for our strike prices. That's around 76. That's perfect. So 170, 165
[ 2090.81s ->  2095.53s] will be our probability profit. If you want to be a little bit more aggressive, be at like
[ 2096.89s ->  2101.69s] 68, that's a little bit aggressive. It's past our range. If you want to be a little bit less aggressive,
[ 2103.20s ->  2109.84s] you're at 83. It's a little bit, I guess, too conservative. So in this case, 170, 165 is the sweet
[ 2109.84s ->  2116.56s] spot, right? Collect close to $100 on this one spread bid aspect is 98 to 106. So you can see
[ 2116.56s ->  2120.48s] the bid aspect is very short because there's enough liquidity here. So you're probably going to get
[ 2120.48s ->  2126.16s] around $102 on this one trip. You can just click in here and you go find your actual number. Let's
[ 2126.16s ->  2131.92s] say more selling 20 here and then you can up the price here to usually I usually go around the mid
[ 2131.92s ->  2137.36s] price. So one 102 and then you say buy order. So one thing you want to realize here, you're taking a
[ 2137.36s ->  2141.60s] credit because it is a credit spread. So you're taking money in just reiterate, if it's above 170
[ 2141.60s ->  2146.16s] on October 31st, you will make max profit. If it's below 165, you will take the max loss.
[ 2146.16s ->  2149.84s] Let's do one more about opening up a call credit spread. So we'll go back to research,
[ 2149.84s ->  2154.64s] go back to market screeners, and it's very simple. So let's choose one with really high option volume.
[ 2154.64s ->  2160.40s] We'll go to Nvidia has the highest option volume. So we can go like, for example, let's do the friend AMD.
[ 2161.20s ->  2167.52s] AMD's implied volatility is 46.6 with 500,000 shares of options. So we'll go to options here.
[ 2168.60s ->  2173.80s] And we'll do basically the same thing. We'll find the 32 day DTE. And instead of selling a
[ 2173.80s ->  2178.76s] put credit spread, we will now be selling a call credit spread. So maybe we start with 167.5 and
[ 2178.76s ->  2193.34s] then 170. Probability of profit is 60, 67, 75. Perfect. The first thing you can see right here is
[ 2193.34s ->  2196.78s] that the width is actually 2.5 points instead of five. So we're going to be selling the shortest
[ 2196.78s ->  2201.42s] width possible. You can kind of tell the liquidity isn't as high as Nvidia. So you can see your bid-ask
[ 2201.42s ->  2206.04s] spread is slightly larger, but we're still going to try and aim for the mid price
[ 2206.04s ->  2215.32s] of $52. So we'll go in and we will say order. And let's go again, same thing as 20 credit.
[ 2215.32s ->  2222.60s] We'll go to the mid price, which is around 53. And then we will say buy order. And then after
[ 2222.60s ->  2225.88s] clicking buy order, the order get placed. And then you can have, you might have to readjust
[ 2225.88s ->  2230.76s] your pricing in order for it to get filled. The same exact idea on the put credit spread
[ 2230.76s ->  2234.76s] side on the call credit spread, at least in the beginner strategy. In the more advanced section
[ 2234.76s ->  2239.00s] later on in this video, we will talk more about how to sell calls because selling calls,
[ 2239.00s ->  2243.88s] in my honest opinion, is a little bit harder than selling puts, mainly because the market's
[ 2243.88s ->  2248.52s] generally in an upswing most of the times. We've opened up two credit spreads, a put credit spread
[ 2248.52s ->  2253.72s] and a call credit spread. We understand what DTEs are, what the right widths are, what the right strike
[ 2253.72s ->  2257.56s] prices are. So you can theoretically go out there and sell your first credit spread.
[ 2257.56s ->  2262.68s] Okay. So on this channel, we like to talk risks. So let's talk a little bit about the pros and cons
[ 2262.68s ->  2267.16s] of credit spread, but we're really going to focus on the cons here because in the advanced section,
[ 2267.16s ->  2272.52s] we want to take these cons, these weaknesses and try to cover them up. So the benefit is probably,
[ 2272.52s ->  2276.84s] hopefully pretty obvious. You have a high probability of winning. You can make a decent
[ 2276.84s ->  2281.48s] return every single month. You don't need a lot of money to do this. And lastly, it's actually
[ 2281.48s ->  2286.84s] relatively passive and it can be pretty straight forward, which makes this ultimately a great
[ 2286.84s ->  2291.08s] strategy again for people with small accounts and people with full-time jobs that have other
[ 2291.08s ->  2297.80s] commitments. However, there are a couple of cons. The first one is probably the easiest to understand.
[ 2297.80s ->  2304.22s] In most cases, because we're selling credit spreads out of the money, we can lose more money than we
[ 2304.22s ->  2309.42s] can make. And all of the examples that we shared, those are all out of the money examples, which means
[ 2309.42s ->  2316.30s] that we are collecting less credit. Our max profit is always less than our max loss. It is not unlikely
[ 2316.30s ->  2321.90s] that you take a couple of bad trades, you lose the max loss, and it wipes out your account.
[ 2322.62s ->  2329.26s] That is one of the biggest drawbacks to a selling option strategy because you will usually have a
[ 2329.26s ->  2335.26s] larger max loss, a larger drawdown than you do a max profit or your upside. And number two,
[ 2335.26s ->  2339.74s] credit spreads and selling puts are two very different strategies and they have two very different
[ 2339.74s ->  2344.30s] ideologies. The first one is that when you're selling puts, you can see that even if you get assigned,
[ 2344.30s ->  2348.78s] you will have shares to hold on to. So your consolation price is you'll have shares,
[ 2348.78s ->  2353.12s] a hundred shares or something. However, when you're selling credit spreads, you don't really
[ 2353.12s ->  2359.44s] have that luxury. You're basically trading that safety net of having shares for increased gains.
[ 2359.44s ->  2363.20s] If you guys haven't seen my Puts Selling Masterclass, I'll link it in the upper right-hand corner here.
[ 2363.20s ->  2366.08s] But essentially, when we're selling puts, we are acquiring stocks.
[ 2366.08s ->  2372.48s] When we're selling credit spreads, we are trading. And so because of that, we have to have two very
[ 2372.48s ->  2377.84s] different mentalities. When we're trading, we are actually actively managing our profit and loss
[ 2377.84s ->  2383.60s] because there is no consolation price, right? We can't have shares as a fallback, which means that
[ 2384.24s ->  2390.08s] a lot of times credit spreads can actually be more difficult to trade and usually is more difficult
[ 2390.08s ->  2395.52s] to trade than selling puts because there is an emotional aspect to this. Which takes us to the
[ 2395.52s ->  2400.00s] most important and probably the most interesting part of this video, which is talking about the
[ 2400.00s ->  2406.80s] psychology behind trading. The real reason that most traders lose isn't because they don't understand
[ 2406.80s ->  2413.13s] the concepts that we're going to talk about. It's because they're not able to follow a plan
[ 2413.13s ->  2418.17s] consistently because they don't know how to control their emotions, right? If a trade goes red,
[ 2418.17s ->  2422.65s] they panic. If a trade goes green, they get greedy. And if you're not able to control it,
[ 2423.37s ->  2427.85s] then you're still going to lose in the long run. And there's actually a lot of behavioral research
[ 2427.85s ->  2432.97s] that kind of explains a lot of our human behavior. In 1979, there's two psychologists,
[ 2432.97s ->  2438.41s] Daniel Kahneman and Amos Tversky. They introduced a concept called prospect theory. And in this theory,
[ 2438.41s ->  2446.41s] they introduced loss aversion, which is humans feel the pain of a loss two times as much as the joy from
[ 2446.41s ->  2453.37s] winning. So an example is a $100 loss hits you twice as hard as a $100 gain. And for me, that's 100%
[ 2453.37s ->  2458.25s] true, right? I can't tell you a lot of the wins that I've had, but I can tell you a lot of the losses
[ 2458.25s ->  2462.25s] that have just stuck with me and nod at me for years. And that combined with something called
[ 2462.25s ->  2467.85s] disposition effect, identified by two researchers, Scherfren, I might be pronouncing that wrong, and
[ 2467.85s ->  2473.37s] Statman, which describes the behavior that I think we as investors or traders are pretty familiar with,
[ 2473.37s ->  2478.57s] which is holding our losers way too long and then cutting our winners way too quickly.
[ 2478.57s ->  2485.13s] And I honestly think that as option sellers, these two behaviors, loss aversion and disposition effect,
[ 2485.13s ->  2490.17s] they're amplified because the people who gravitate towards selling options are people who are actually
[ 2490.17s ->  2495.29s] more risk averse. I'm actually extremely risk averse. So when I first started, the reason that
[ 2495.29s ->  2500.57s] selling credit spreads resonated so much with me is because someone was telling me that I can win most
[ 2500.57s ->  2504.89s] of the time and at the same time is relatively passive and I can make decent amount of money by
[ 2504.89s ->  2512.33s] doing so. That sounds great. When we win a lot, we are not accustomed to losing. And so when we do lose,
[ 2512.33s ->  2516.73s] I actually think this loss aversion hits us even harder than maybe two times. We just don't want to
[ 2516.73s ->  2522.97s] lose. We don't want to realize that loss. And so we have the disposition, right, to hold onto our losers
[ 2522.97s ->  2529.37s] for as long as possible because we don't want to realize the pain of losing. And so what we end up doing
[ 2529.37s ->  2533.45s] is we start rolling it out. We start spending money to roll it out, to delay the inevitable,
[ 2533.45s ->  2537.61s] right? Hoping that one day the market will rebound and our trade will become green so that we don't
[ 2537.61s ->  2544.33s] actually have to be wrong. From my experience, this is extraordinarily true. The worst losses that
[ 2544.33s ->  2551.72s] I ever had in credit spreads are the ones where I keep trying to hold on and not take the actual loss
[ 2551.72s ->  2558.36s] by rolling things out and hoping that the market recovers in my favor. And I'm rationalizing these
[ 2558.36s ->  2564.76s] emotional responses. And this is how my small losses became very, very big ones. Let me know
[ 2564.76s ->  2568.92s] down in the comment section below if you've ever had experiences like this. And this is why our
[ 2568.92s ->  2573.32s] advanced strategy came about, right? These are all for my losses that I've taken over the years to try
[ 2573.32s ->  2578.52s] and minimize the effect that fear and greed have on me. And so what we're learning on later on in this
[ 2578.52s ->  2585.16s] video is all from controlling these psychological impulses. So keep that in the back of your mind
[ 2585.16s ->  2588.36s] when you're going through the rest of the section, because I think it's going to put things in a lot
[ 2588.36s ->  2592.92s] of context for you to understand why I trade the way that I do. So let's get to the more advanced
[ 2592.92s ->  2599.40s] section by first understanding what a bad trader looks like and what a good trader looks like.
[ 2599.40s ->  2603.48s] So let's head on over to our iPad and we'll just do some simple profit and loss analysis.
[ 2603.48s ->  2608.68s] So let's assume that every time we win, we make 100 bucks. And every time we lose,
[ 2612.14s ->  2620.86s] let's say we lose the max loss of 400, right? So maybe in this case, we win, let's say seven times,
[ 2622.12s ->  2635.28s] but we lose three times, right? So you see here we'll make, sorry, here we'll make 700 bucks,
[ 2635.28s ->  2647.68s] but we'll lose 1200 bucks when we lose, which means that we'll lose 500 bucks overall, right? So that's
[ 2647.68s ->  2652.00s] not a very good risk or reward because every time we lose, we lose so much, but we're winning a lot.
[ 2652.00s ->  2658.36s] We're winning 70% of the time, but overall we turn on negative. So this is why the previous strategy
[ 2658.36s ->  2666.36s] sort of works. We'll take a win of $120 and we lose the max loss of 380.
[ 2666.36s ->  2672.12s] So it's around a 80% win rate. So let's say we win four times and we lose one time.
[ 2672.12s ->  2678.92s] So this comes out to be 480 and this comes out to be 380, which means that on average,
[ 2678.92s ->  2685.92s] we'll make a hundred dollars, a hundred dollars, right? Profit over a span of five trades.
[ 2686.88s ->  2691.12s] Why? Because we're winning enough to cover up this one loss.
[ 2691.12s ->  2697.76s] So what we ideally want to do, especially as we get into the more advanced section, is we want to
[ 2697.76s ->  2703.84s] make sure that when we win, we can take as much of the max profit as possible and that when we lose,
[ 2703.84s ->  2711.12s] we don't lose nearly as much as the max loss, because that is how one trade wipes us out, right?
[ 2711.12s ->  2718.88s] Even in this scenario, this one trade basically took more than 75% of our total gain on this one loss.
[ 2718.88s ->  2722.08s] And this is true for everything with trading. It doesn't matter if it's credit spread,
[ 2722.08s ->  2726.64s] it doesn't matter if you're trading leaps or day trading, how you manage losers is going to be
[ 2726.64s ->  2731.28s] the most important thing. So I'm going to do one last example to show you that ideally speaking,
[ 2731.28s ->  2735.20s] if you're able to reach this level, you'll be profitable in the long term.
[ 2735.20s ->  2739.20s] What I'm doing nowadays is this, I win, maybe I win a little bit less, I keep the same win,
[ 2739.20s ->  2745.44s] right? But when I lose, I only lose, I say 60. I get out really, really, really quickly.
[ 2745.44s ->  2749.28s] So what happens is, let's assume that I just win five times and I lose five times. My win rate is
[ 2749.28s ->  2752.80s] terrible, right? I only win 50% of the time, which is pretty bad when it comes to option selling.
[ 2753.52s ->  2759.36s] What you'll see is, you'll end up making $600 here, you'll end up losing $300 here,
[ 2759.36s ->  2767.20s] so you'll make a total of $300 after a span of 10 trades. But ideally speaking, if you're really
[ 2767.76s ->  2772.00s] good at trading credit spreads, this is probably what your P&L is going to look like. And I'll show you
[ 2772.00s ->  2776.96s] guys my results for over the last two months or so, so that you can see that this is actually
[ 2776.96s ->  2780.64s] doable. On the channel, I show you the implementation of the trades and the results because that's how
[ 2780.64s ->  2784.00s] you guys know you guys can trust the process and trust the results. So make sure you guys stay around
[ 2784.00s ->  2787.84s] for that. Ideally speaking, what you want to do is let's assume that we keep the same win loss,
[ 2787.84s ->  2796.16s] right, of 120 and 60. But we want to try and win seven and try to lose three, which means that this
[ 2796.16s ->  2804.88s] will end up being 840. And this will end up being 180. Okay, which means that you'll net out $660
[ 2806.43s ->  2811.79s] after 10 trades. This is what we're looking for. And after the more advanced section of the video,
[ 2811.79s ->  2815.87s] if you stick around and gain more and more experience, and you tinker my strategy to
[ 2815.87s ->  2820.75s] how you guys like to trade, you guys will be able to get here. I have no doubt about it. I know from
[ 2820.75s ->  2826.03s] experience that when you're selling options, it is very hard for you to want to take a loss because the
[ 2826.03s ->  2832.27s] chances of you winning are so high. All right, so let's move on to the more advanced section,
[ 2832.27s ->  2837.77s] which is going to be about how we up that win rate as much as we can. And then more importantly,
[ 2837.77s ->  2844.89s] how we up the average credit collected. And then most importantly, and this is hopefully the takeaway,
[ 2844.89s ->  2851.21s] is how we manage those losers when they do show up. So now that we understand why we need to manage
[ 2851.21s ->  2858.73s] losses, let's introduce the concept of setting up stop losses, which basically means that if something
[ 2858.73s ->  2866.25s] hits a specific price, then I exit the trade and I take the loss and I move on. So in our case, the
[ 2866.25s ->  2871.37s] number one rule when it comes to selling credit spreads for me is that I am never willing to risk
[ 2871.37s ->  2877.69s] more than I can make. In simple terms is if I have a credit spread, a call credit spread, and it gave
[ 2877.69s ->  2883.53s] me a hundred dollars of credit, I'm not willing to lose more than an additional one hundred dollars,
[ 2883.53s ->  2889.93s] which basically means I'm risking a hundred dollars to make a hundred. So in application, how this would
[ 2889.93s ->  2895.45s] work out is if my current credit spread is worth a hundred dollars, if the credit spread hits 200,
[ 2895.45s ->  2901.77s] then I would take that loss of $200 and exit the trade. But because I already got a hundred dollars
[ 2901.77s ->  2907.69s] up front, my final loss is only going to be a hundred dollars. This shows you, right? I'm not
[ 2907.69s ->  2914.89s] willing to lose more than I can make. If the credit spread hits 150, never hits 200, I don't exit. If the
[ 2914.89s ->  2922.01s] call credit spread hits 175, I don't exit. The moment it hits 200, I'm out. By setting up this initial
[ 2922.01s ->  2928.73s] stop loss, right, we're already getting rid of the possibility of losing a large sum of money. For
[ 2928.73s ->  2934.09s] example, $400 in this case. We're getting rid of that possibility so that we can maintain our P&L,
[ 2934.09s ->  2939.13s] right? Because if I, like we said earlier, if I lose 400 bucks, I need to win four trades in a row to
[ 2939.13s ->  2945.29s] make that money back. Second rule is that we never let a winning trade become a losing trade. What that
[ 2945.29s ->  2951.85s] means is if my trade starts going in my favor, let's assume that my credit spread is now at $50. I'm up
[ 2951.85s ->  2957.05s] 50 bucks. It feels good, but I still have like 20 days left. I'll move that stop loss up to break
[ 2957.05s ->  2962.33s] even. So which means that if the credit spread ever got back to $100, then I exit the trade.
[ 2962.33s ->  2967.13s] It also gets rid of the possibility of me losing money on this trade and maintains my P&L.
[ 2967.13s ->  2972.57s] This is actually one of the hardest things to do because psychologically speaking, and if you guys
[ 2972.57s ->  2976.57s] have traded even a little bit, you guys may understand this feeling. You have this feeling of
[ 2976.57s ->  2980.97s] euphoria because I'm making money, right? And then the moment it drops below
[ 2981.93s ->  2988.49s] break even, you might think, oh crap, I might need to sell, but because I was up on it, I'm not
[ 2988.49s ->  2994.33s] willing to take a loss. And so you hold that asset, you hold this option, or you hold the stock,
[ 2994.33s ->  3000.17s] hoping that it will go back above break even. But lo and behold, it sometimes never does, and you end
[ 3000.17s ->  3007.29s] up taking again a giant L. By moving my stop loss up from $100 to break even, I'm willing to not make
[ 3007.29s ->  3013.77s] any money, but I'm not willing to lose money. Now let's assume that this credit spread now is at $25,
[ 3013.77s ->  3018.25s] so you're up $75. Now in this case, you definitely don't want to lose any money here, right? Because
[ 3018.25s ->  3023.45s] you're already up so much money. So I move my stop loss from break even up to 50%, so it would just be
[ 3023.45s ->  3030.81s] $50. The moment it breaks past 50%, then I lock in my profit and I make 50 bucks. Simple as that.
[ 3030.81s ->  3036.33s] And then you keep this going. It hits $12.50, then you move it to 25% because every time it drops below
[ 3036.33s ->  3042.01s] 25%, I'm not willing to lose. So the $75 profit that is currently unrealized, I'm going to realize
[ 3042.01s ->  3047.13s] it. I call this a dynamic stop loss. It's not really a trailing stop loss. It's just you keep moving
[ 3047.13s ->  3052.33s] it up as the market progresses, right? But you give yourself wiggle room so that you don't get stopped out
[ 3052.33s ->  3057.45s] too quickly. Initial open, you set your stop loss at 100% of your credit collected. If you want to
[ 3057.45s ->  3063.69s] set it at 50%, that's also completely fine. Just go from a range of 50 to 100%. Once it hits 50% in
[ 3063.69s ->  3070.65s] credit, you move it up to break even. Once it hits 25% in credit, move it up to 50. Once it hits 12.5%
[ 3070.65s ->  3077.29s] of credit, move it up to 25%. This way, you're continuously protecting your gains as the market
[ 3077.29s ->  3080.33s] progresses. Shortly later on in the next couple of sections, I'll show you guys how you guys can even
[ 3080.33s ->  3084.97s] refine this even further with technical analysis. But for beginners, this is actually a great way for
[ 3084.97s ->  3088.97s] you to quote unquote, automate your spreads while you're doing something else. This is actually one
[ 3088.97s ->  3093.61s] of the strategies that I've been using when I'm not looking at the charts to keep things relatively
[ 3093.61s ->  3098.17s] passive. And just a caveat, right? You'll have some trades where you're up and you break even,
[ 3098.17s ->  3101.69s] you might feel bad. And there's a certain trades where you stop out and the market reverses and you'll
[ 3101.69s ->  3106.01s] feel even worse. This is just to make sure to protect your P&L to make sure you continue to win
[ 3106.73s ->  3111.85s] as often as you can and to lose as little as you can when you do lose. So now that we understand
[ 3111.85s ->  3117.93s] our stop loss strategy, we have to then learn how to exit these spreads. And we can do that by one,
[ 3117.93s ->  3124.25s] closing out our spreads outright, or two, rolling them and extending the lifetime of those spreads.
[ 3124.25s ->  3127.37s] So first, I'm just going to demonstrate how to close a spread. Let's take for example,
[ 3127.37s ->  3133.05s] this UNH one that's up a decent amount. So we'll go in here, we'll click on it, and we'll click,
[ 3133.05s ->  3139.45s] we'll go close position, right? Closing position just means that I'm buying back the short leg and
[ 3139.45s ->  3145.37s] I'm selling the long leg, right? I'm basically doing the inverse of how I opened it. Now I have 12 in this
[ 3145.37s ->  3152.49s] account. And you can see the bid aspect is about 27 to 40. I'll go to the mid price, probably to get
[ 3152.49s ->  3158.65s] a good fill. And I'm just going to submit sell order to close out this spread. You may have to
[ 3158.65s ->  3162.49s] tinker with the price a little bit, it's somewhere in between. But the worst you can do is 40 cents,
[ 3162.49s ->  3168.01s] the best you can do probably at this moment is 27. So let's take this one step further and show you how
[ 3168.01s ->  3174.57s] to roll a spread. Rolling by definition means that I am closing this current spread like we just talked
[ 3174.57s ->  3182.81s] about and opening up a new one at a later date. We're extending the time left on our spreads.
[ 3182.81s ->  3190.41s] So maybe instead of closing it where we want to roll. So I have this TSM put right here. Okay.
[ 3190.41s ->  3195.93s] So instead of closing it, I'm gonna click on rollover. And because it expires October 17th,
[ 3195.93s ->  3201.93s] 14 days out, I'm up like 70, 75% on this. I want to roll it out. So I want to give myself
[ 3201.93s ->  3207.93s] a two week rollout. Let's keep it the same strike price, 260, 265. So we'll sell the 260 and we'll
[ 3207.93s ->  3214.30s] buy the 255. In this case, right, the bid aspect is still relatively large, but I can probably get
[ 3214.30s ->  3218.38s] around 25 cents for this one roll. And this is what we call rolling out. We're keeping the same strike
[ 3218.38s ->  3223.66s] price, just extending the time. And this makes sense, right? Because there's more time on these
[ 3223.66s ->  3227.82s] options. Now I should be getting a credit for it because of theta, right? There's more time on
[ 3227.82s ->  3235.74s] these contracts. Now, if I want to roll it down to a lower strike price, let's do 250, 255. So we're
[ 3235.74s ->  3242.12s] selling the 250 and we're buying the 245. Sorry. And now we're rolling it down. So it's, it seems like
[ 3242.12s ->  3248.04s] we're going to have to pay money for this, a debit, even though we have more time, we're now further out
[ 3248.04s ->  3253.48s] of the money. So we are reducing our risk to a certain extent. We're increasing our probability
[ 3253.48s ->  3259.40s] of profit. Therefore, we're going to receive less money for it, right? And in order for me to close
[ 3259.40s ->  3265.08s] out my initial spread and then open up a new spread at a later date, I'm going to spend more money
[ 3265.08s ->  3270.52s] closing out my existing one, less money collected when I open up the new one. So one last thing we can
[ 3270.52s ->  3276.04s] do instead of rolling down, maybe want to roll up because TSM has gone up in price point, which means
[ 3276.04s ->  3283.28s] that instead of selling it at 260, I want to sell maybe one for 270 and buying back the 265 leg as
[ 3283.28s ->  3289.54s] protection. Now, because we're rolling it up in strike prices, we're closer to the money and we're
[ 3289.54s ->  3294.50s] extending it out. We should be getting even more credit, right? And you can see that I'm potentially
[ 3294.50s ->  3300.74s] going to collect 64 or $65 of credit on this one roll. Now we have to understand when to roll.
[ 3301.02s ->  3306.26s] So the first one is the easiest to understand. Rolling is a great way for us to
[ 3306.26s ->  3313.88s] continuously compound and maximize the amount of credit that we're collecting. So my rule of thumb
[ 3313.88s ->  3321.11s] is usually this. Let's assume that we have like a four week spread around a 30 DTE, right? When there's
[ 3321.11s ->  3328.51s] two weeks left, 50% time remaining, I check to see if I have more or less than 75% of the credit
[ 3328.51s ->  3335.77s] already decayed out. Am I up 75%? If the answer is no, then I'm going to keep the spread and let it
[ 3335.77s ->  3340.73s] keep going. If the answer is yes, then I'm going to try and roll it. And usually in this case, I'm
[ 3340.73s ->  3345.41s] going to roll it up, right? Because this usually means that the stock has moved up, causing our
[ 3345.41s ->  3351.49s] spreads to be really far out of the money. Another checkpoint is when there's 25% left, or maybe in
[ 3351.49s ->  3359.55s] this case, one week left on the spread. Do I have around 90% decayed out? Again, if the answer is no,
[ 3359.75s ->  3365.99s] then I might leave it. If the answer is yes, then I'm definitely going to roll it out. The idea here
[ 3365.99s ->  3371.31s] is really simple, right? If I have 50% of the time left, and I have only 25% left on my spreads
[ 3371.31s ->  3377.45s] in terms of profit, then I actually am being less efficient with time, right? I'm only going to make
[ 3377.45s ->  3383.33s] a quarter of the money in half the time. So I want to move on from that spread. Another way to look
[ 3383.33s ->  3392.49s] at it is because I've already decayed out 75% of the spread, I'm risking a lot of profit for very
[ 3392.49s ->  3398.04s] little reward, which would be a quarter of the total credit. Now, the reason why I don't set it
[ 3398.04s ->  3405.72s] at 50-50 is because if it's 14 days left, that's usually when theta is increasing, right? And so I
[ 3405.72s ->  3412.04s] actually have a better chance of making more money in the next two weeks because theta is now
[ 3412.04s ->  3417.18s] working my favor. Again, I'm trying to squeeze as much money out of this as possible. Same thing
[ 3417.18s ->  3423.60s] with the one week left, right? I only have 10% left. Let's move on. Number two is when we want to defend
[ 3423.60s ->  3429.88s] a spread, which means that we are down on the spread. So according to our stop loss principle,
[ 3430.00s ->  3434.18s] let's just take, for example, the first stop loss of 100% of your total credit. Once it hits that,
[ 3434.18s ->  3438.40s] instead of closing it, you could potentially roll it out to a different date, right? You're
[ 3438.40s ->  3444.60s] extending the timeframe of that spread to allow yourself more time to win. Let me give you an
[ 3444.60s ->  3448.96s] example by showing you the charts and the pricing so that you guys can kind of understand why this
[ 3448.96s ->  3453.00s] works. So we're going to do an example on the call side, actually, because we haven't done a lot of
[ 3453.00s ->  3459.98s] that. So in this case, let's say that NVIDIA is at $119.51 and I'm thinking of selling a call credit
[ 3459.98s ->  3466.14s] spread because I think the market might continue to go down. Fine. So let's just go to August 30th
[ 3466.14s ->  3474.88s] and find a credit spread. So August 30th, there's no probability of profit here. So I'm just going to
[ 3474.88s ->  3482.89s] estimate, I'm going to do 125, 130, because that gives me around seven points, which is, I think,
[ 3482.93s ->  3489.41s] close to 80 or 70% probability of profit, give or take. So in this one case, this one spread,
[ 3489.41s ->  3496.16s] I'll be collecting $170 of credit. Now let's fast forward a couple of days. Let's go to August 2nd,
[ 3496.20s ->  3503.00s] just to see how it pans out. NVIDIA has dropped to $1.07, which means that my spread should be up,
[ 3503.44s ->  3510.16s] right? In one week, I'm now to $99. I'm up close to $70 on this one trade, close to half.
[ 3511.34s ->  3518.24s] Let's go forward one more week. NVIDIA is now at $1.06, so it's even further and dropped to $90,
[ 3518.24s ->  3524.50s] which means that, so now we're at $70. We're above 50%, so what do we do? We move our stop loss from
[ 3524.50s ->  3532.66s] what it was before to break even, which is $1.70. So on August 15th, NVIDIA has now shot back up,
[ 3532.72s ->  3538.76s] right? It's continued its upstream now to $1.19, very close to where we sold it for. Now it's
[ 3538.76s ->  3544.22s] basically back to where it was before, right? $1.62, basically $1.70. Let's assume that here,
[ 3544.22s ->  3551.36s] you're thinking, let's hit our stop loss. Let's roll it out. Let's give myself more time so that
[ 3551.36s ->  3557.20s] I can let this play out. So because there's only two weeks left and you're like, hey, I want to keep
[ 3557.20s ->  3563.86s] that same buffer. Let's move it to September 20th, which is another two and a half weeks.
[ 3564.48s ->  3569.98s] And this gives us $10 of credit. So it was $1.72. We were at $1.62. So by rolling it out,
[ 3569.98s ->  3575.92s] I'm collecting $10 and extending my time. So I'm adding to my funds. So now my total credit
[ 3575.92s ->  3583.68s] collected for this one trade is $172 instead of $162. That is usually how you would want to roll
